index,score
DISPARAGEMENTS,-2.0
DISPARAGES,-2.0
DISPARAGING,-2.0
DISPARAGINGLY,-2.0
DISPARITIES,-2.0
DISPARITY,-2.0
DISPLACE,-2.0
DISPLACED,-2.0
DISPLACEMENT,-2.0
DISPLACEMENTS,-2.0
DISPLACES,-2.0
DISPLACING,-2.0
DISPOSE,-2.0
DISPOSSESS,-2.0
DISPOSSESSED,-2.0
DISPOSSESSES,-2.0
DISPOSSESSING,-2.0
DISPROPORTION,-2.0
DISPROPORTIONAL,-2.0
DISPROPORTIONATE,-2.0
DISPROPORTIONATELY,-2.0
DISPUTE,-2.0
DISPUTED,-2.0
DISPUTES,-2.0
DISPUTING,-2.0
DISQUALIFICATION,-2.0
DISQUALIFICATIONS,-2.0
DISQUALIFIED,-2.0
DISQUALIFIES,-2.0
DISQUALIFY,-2.0
DISQUALIFYING,-2.0
DISREGARD,-2.0
DISREGARDED,-2.0
DISREGARDING,-2.0
DISREGARDS,-2.0
DISREPUTABLE,-2.0
DISREPUTE,-2.0
DISRUPT,-2.0
DISRUPTED,-2.0
DISRUPTING,-2.0
DISRUPTION,-2.0
DISRUPTIONS,-2.0
DISRUPTIVE,-2.0
DISRUPTS,-2.0
DISSATISFACTION,-2.0
DISSATISFIED,-2.0
DISSENT,-2.0
DISSENTED,-2.0
DISSENTER,-2.0
DISSENTERS,-2.0
DISSENTING,-2.0
DISSENTS,-2.0
DISSIDENT,-2.0
DISSIDENTS,-2.0
DISSOLUTION,-2.0
DISSOLUTIONS,-2.0
DISTORT,-2.0
DISTORTED,-2.0
DISTORTING,-2.0
DISTORTION,-2.0
DISTORTIONS,-2.0
DISTORTS,-2.0
DISTRACT,-2.0
DISTRACTED,-2.0
DISTRACTING,-2.0
DISTRACTION,-2.0
DISTRACTIONS,-2.0
DISTRACTS,-2.0
DISTRESS,-2.0
DISTRESSED,-2.0
DISTURB,-2.0
DISTURBANCE,-2.0
DISTURBANCES,-2.0
DISTURBED,-2.0
DISTURBING,-2.0
DISTURBS,-2.0
DIVERSION,-2.0
DIVERT,-2.0
DIVERTED,-2.0
DIVERTING,-2.0
DIVERTS,-2.0
DIVEST,-2.0
DIVESTED,-2.0
DIVESTING,-2.0
DIVESTITURE,-2.0
DIVESTITURES,-2.0
DIVESTMENT,-2.0
DIVESTMENTS,-2.0
DIVESTS,-2.0
DIVORCE,-2.0
DIVORCED,-2.0
DIVULGE,-2.0
DIVULGED,-2.0
DIVULGES,-2.0
DIVULGING,-2.0
DOUBT,-2.0
DOUBTED,-2.0
DOUBTFUL,-2.0
DOUBTS,-2.0
DOWNGRADE,-2.0
DOWNGRADED,-2.0
DOWNGRADES,-2.0
DOWNGRADING,-2.0
DOWNSIZE,-2.0
DOWNSIZED,-2.0
DOWNSIZES,-2.0
DOWNSIZING,-2.0
DOWNSIZINGS,-2.0
DOWNTIME,-2.0
DOWNTIMES,-2.0
DOWNTURN,-2.0
DOWNTURNS,-2.0
DOWNWARD,-2.0
DOWNWARDS,-2.0
DRAG,-2.0
DRASTIC,-2.0
DRASTICALLY,-2.0
DRAWBACK,-2.0
DRAWBACKS,-2.0
DROPPED,-2.0
DROUGHT,-2.0
DROUGHTS,-2.0
DURESS,-2.0
DYSFUNCTION,-2.0
DYSFUNCTIONAL,-2.0
DYSFUNCTIONS,-2.0
EASING,-2.0
EGREGIOUS,-2.0
EGREGIOUSLY,-2.0
EMBARGO,-2.0
EMBARGOED,-2.0
EMBARGOES,-2.0
EMBARGOING,-2.0
EMBARRASS,-2.0
EMBARRASSED,-2.0
EMBARRASSES,-2.0
EMBARRASSING,-2.0
EMBARRASSMENT,-2.0
EMBARRASSMENTS,-2.0
EMBEZZLE,-2.0
EMBEZZLED,-2.0
EMBEZZLEMENT,-2.0
EMBEZZLEMENTS,-2.0
EMBEZZLER,-2.0
EMBEZZLES,-2.0
EMBEZZLING,-2.0
ENCROACH,-2.0
ENCROACHED,-2.0
ENCROACHES,-2.0
ENCROACHING,-2.0
ENCROACHMENT,-2.0
ENCROACHMENTS,-2.0
ENCUMBER,-2.0
ENCUMBERED,-2.0
ENCUMBERING,-2.0
ENCUMBERS,-2.0
ENCUMBRANCE,-2.0
ENCUMBRANCES,-2.0
ENDANGER,-2.0
ENDANGERED,-2.0
ENDANGERING,-2.0
ENDANGERMENT,-2.0
ENDANGERS,-2.0
ENJOIN,-2.0
ENJOINED,-2.0
ENJOINING,-2.0
ENJOINS,-2.0
ERODE,-2.0
ERODED,-2.0
ERODES,-2.0
ERODING,-2.0
EROSION,-2.0
ERRATIC,-2.0
ERRATICALLY,-2.0
ERRED,-2.0
ERRING,-2.0
ERRONEOUS,-2.0
ERRONEOUSLY,-2.0
ERROR,-2.0
ERRORS,-2.0
ERRS,-2.0
ESCALATE,-2.0
ESCALATED,-2.0
ESCALATES,-2.0
ESCALATING,-2.0
EVADE,-2.0
EVADED,-2.0
EVADES,-2.0
EVADING,-2.0
EVASION,-2.0
EVASIONS,-2.0
EVASIVE,-2.0
EVICT,-2.0
EVICTED,-2.0
EVICTING,-2.0
EVICTION,-2.0
EVICTIONS,-2.0
EVICTS,-2.0
EXACERBATE,-2.0
EXACERBATED,-2.0
EXACERBATES,-2.0
EXACERBATING,-2.0
EXACERBATION,-2.0
EXACERBATIONS,-2.0
EXAGGERATE,-2.0
EXAGGERATED,-2.0
EXAGGERATES,-2.0
EXAGGERATING,-2.0
EXAGGERATION,-2.0
EXCESSIVE,-2.0
EXCESSIVELY,-2.0
EXCULPATE,-2.0
EXCULPATED,-2.0
EXCULPATES,-2.0
EXCULPATING,-2.0
EXCULPATION,-2.0
EXCULPATIONS,-2.0
EXCULPATORY,-2.0
EXONERATE,-2.0
EXONERATED,-2.0
EXONERATES,-2.0
EXONERATING,-2.0
EXONERATION,-2.0
EXONERATIONS,-2.0
EXPLOIT,-2.0
EXPLOITATION,-2.0
EXPLOITATIONS,-2.0
EXPLOITATIVE,-2.0
EXPLOITED,-2.0
EXPLOITING,-2.0
EXPLOITS,-2.0
EXPOSE,-2.0
EXPOSED,-2.0
EXPOSES,-2.0
EXPOSING,-2.0
EXPROPRIATE,-2.0
EXPROPRIATED,-2.0
EXPROPRIATES,-2.0
EXPROPRIATING,-2.0
EXPROPRIATION,-2.0
EXPROPRIATIONS,-2.0
EXPULSION,-2.0
EXPULSIONS,-2.0
EXTENUATING,-2.0
FAIL,-2.0
FAILED,-2.0
FAILING,-2.0
FAILINGS,-2.0
FAILS,-2.0
FAILURE,-2.0
FAILURES,-2.0
FALLOUT,-2.0
FALSE,-2.0
FALSELY,-2.0
FALSIFICATION,-2.0
FALSIFICATIONS,-2.0
FALSIFIED,-2.0
FALSIFIES,-2.0
FALSIFY,-2.0
FALSIFYING,-2.0
FALSITY,-2.0
FATALITIES,-2.0
FATALITY,-2.0
FATALLY,-2.0
FAULT,-2.0
FAULTED,-2.0
FAULTS,-2.0
FAULTY,-2.0
FEAR,-2.0
FEARS,-2.0
FELONIES,-2.0
FELONIOUS,-2.0
FELONY,-2.0
FICTITIOUS,-2.0
FINED,-2.0
FINES,-2.0
FIRED,-2.0
FIRING,-2.0
FLAW,-2.0
FLAWED,-2.0
FLAWS,-2.0
FORBID,-2.0
FORBIDDEN,-2.0
FORBIDDING,-2.0
FORBIDS,-2.0
FORCE,-2.0
FORCED,-2.0
FORCING,-2.0
FORECLOSE,-2.0
FORECLOSED,-2.0
FORECLOSES,-2.0
FORECLOSING,-2.0
FORECLOSURE,-2.0
FORECLOSURES,-2.0
FOREGO,-2.0
FOREGOES,-2.0
FOREGONE,-2.0
FORESTALL,-2.0
FORESTALLED,-2.0
FORESTALLING,-2.0
FORESTALLS,-2.0
FORFEIT,-2.0
FORFEITED,-2.0
FORFEITING,-2.0
FORFEITS,-2.0
FORFEITURE,-2.0
FORFEITURES,-2.0
FORGERS,-2.0
FORGERY,-2.0
FRAUD,-2.0
FRAUDS,-2.0
FRAUDULENCE,-2.0
FRAUDULENT,-2.0
FRAUDULENTLY,-2.0
FRIVOLOUS,-2.0
FRIVOLOUSLY,-2.0
FRUSTRATE,-2.0
FRUSTRATED,-2.0
FRUSTRATES,-2.0
FRUSTRATING,-2.0
FRUSTRATINGLY,-2.0
FRUSTRATION,-2.0
FRUSTRATIONS,-2.0
FUGITIVE,-2.0
FUGITIVES,-2.0
GRATUITOUS,-2.0
GRATUITOUSLY,-2.0
GRIEVANCE,-2.0
GRIEVANCES,-2.0
GROSSLY,-2.0
GROUNDLESS,-2.0
GUILTY,-2.0
HALT,-2.0
HALTED,-2.0
HAMPER,-2.0
HAMPERED,-2.0
HAMPERING,-2.0
HAMPERS,-2.0
HARASS,-2.0
HARASSED,-2.0
HARASSING,-2.0
HARASSMENT,-2.0
HARDSHIP,-2.0
HARDSHIPS,-2.0
HARM,-2.0
HARMED,-2.0
HARMFUL,-2.0
HARMFULLY,-2.0
HARMING,-2.0
HARMS,-2.0
HARSH,-2.0
HARSHER,-2.0
HARSHEST,-2.0
HARSHLY,-2.0
HARSHNESS,-2.0
HAZARD,-2.0
HAZARDOUS,-2.0
HAZARDS,-2.0
HINDER,-2.0
HINDERED,-2.0
HINDERING,-2.0
HINDERS,-2.0
HINDRANCE,-2.0
HINDRANCES,-2.0
HOSTILE,-2.0
HOSTILITY,-2.0
HURT,-2.0
HURTING,-2.0
IDLE,-2.0
IDLED,-2.0
IDLING,-2.0
IGNORE,-2.0
IGNORED,-2.0
IGNORES,-2.0
IGNORING,-2.0
ILL,-2.0
ILLEGAL,-2.0
ILLEGALITIES,-2.0
ILLEGALITY,-2.0
ILLEGALLY,-2.0
ILLEGIBLE,-2.0
ILLICIT,-2.0
ILLICITLY,-2.0
ILLIQUID,-2.0
ILLIQUIDITY,-2.0
IMBALANCE,-2.0
IMBALANCES,-2.0
IMMATURE,-2.0
IMMORAL,-2.0
IMPAIR,-2.0
IMPAIRED,-2.0
IMPAIRING,-2.0
IMPAIRMENT,-2.0
IMPAIRMENTS,-2.0
IMPAIRS,-2.0
IMPASSE,-2.0
IMPASSES,-2.0
IMPEDE,-2.0
IMPEDED,-2.0
IMPEDES,-2.0
IMPEDIMENT,-2.0
IMPEDIMENTS,-2.0
IMPEDING,-2.0
IMPENDING,-2.0
IMPERATIVE,-2.0
IMPERFECTION,-2.0
IMPERFECTIONS,-2.0
IMPERIL,-2.0
IMPERMISSIBLE,-2.0
IMPLICATE,-2.0
IMPLICATED,-2.0
IMPLICATES,-2.0
IMPLICATING,-2.0
IMPOSSIBILITY,-2.0
IMPOSSIBLE,-2.0
IMPOUND,-2.0
IMPOUNDED,-2.0
IMPOUNDING,-2.0
IMPOUNDS,-2.0
IMPRACTICABLE,-2.0
IMPRACTICAL,-2.0
IMPRACTICALITIES,-2.0
IMPRACTICALITY,-2.0
IMPRISONMENT,-2.0
IMPROPER,-2.0
IMPROPERLY,-2.0
IMPROPRIETIES,-2.0
IMPROPRIETY,-2.0
IMPRUDENT,-2.0
IMPRUDENTLY,-2.0
INABILITY,-2.0
INACCESSIBLE,-2.0
INACCURACIES,-2.0
INACCURACY,-2.0
INACCURATE,-2.0
INACCURATELY,-2.0
INACTION,-2.0
INACTIONS,-2.0
INACTIVATE,-2.0
INACTIVATED,-2.0
INACTIVATES,-2.0
INACTIVATING,-2.0
INACTIVATION,-2.0
INACTIVATIONS,-2.0
INACTIVITY,-2.0
INADEQUACIES,-2.0
INADEQUACY,-2.0
INADEQUATE,-2.0
INADEQUATELY,-2.0
INADVERTENT,-2.0
INADVERTENTLY,-2.0
INADVISABILITY,-2.0
INADVISABLE,-2.0
INAPPROPRIATE,-2.0
INAPPROPRIATELY,-2.0
INATTENTION,-2.0
INCAPABLE,-2.0
INCAPACITATED,-2.0
INCAPACITY,-2.0
INCARCERATE,-2.0
INCARCERATED,-2.0
INCARCERATES,-2.0
INCARCERATING,-2.0
INCARCERATION,-2.0
INCARCERATIONS,-2.0
INCIDENCE,-2.0
INCIDENCES,-2.0
INCIDENT,-2.0
INCIDENTS,-2.0
INCOMPATIBILITIES,-2.0
INCOMPATIBILITY,-2.0
INCOMPATIBLE,-2.0
INCOMPETENCE,-2.0
INCOMPETENCY,-2.0
INCOMPETENT,-2.0
INCOMPETENTLY,-2.0
INCOMPETENTS,-2.0
INCOMPLETE,-2.0
INCOMPLETELY,-2.0
INCOMPLETENESS,-2.0
INCONCLUSIVE,-2.0
INCONSISTENCIES,-2.0
INCONSISTENCY,-2.0
INCONSISTENT,-2.0
INCONSISTENTLY,-2.0
INCONVENIENCE,-2.0
INCONVENIENCES,-2.0
INCONVENIENT,-2.0
INCORRECT,-2.0
INCORRECTLY,-2.0
INCORRECTNESS,-2.0
INDECENCY,-2.0
INDECENT,-2.0
INDEFEASIBLE,-2.0
INDEFEASIBLY,-2.0
INDICT,-2.0
INDICTABLE,-2.0
INDICTED,-2.0
INDICTING,-2.0
INDICTMENT,-2.0
INDICTMENTS,-2.0
INEFFECTIVE,-2.0
INEFFECTIVELY,-2.0
INEFFECTIVENESS,-2.0
INEFFICIENCIES,-2.0
INEFFICIENCY,-2.0
INEFFICIENT,-2.0
INEFFICIENTLY,-2.0
INELIGIBILITY,-2.0
INELIGIBLE,-2.0
INEQUITABLE,-2.0
INEQUITABLY,-2.0
INEQUITIES,-2.0
INEQUITY,-2.0
INEVITABLE,-2.0
INEXPERIENCE,-2.0
INEXPERIENCED,-2.0
INFERIOR,-2.0
INFLICTED,-2.0
INFRACTION,-2.0
INFRACTIONS,-2.0
INFRINGE,-2.0
INFRINGED,-2.0
INFRINGEMENT,-2.0
INFRINGEMENTS,-2.0
INFRINGES,-2.0
INFRINGING,-2.0
INHIBITED,-2.0
INIMICAL,-2.0
INJUNCTION,-2.0
INJUNCTIONS,-2.0
INJURE,-2.0
INJURED,-2.0
INJURES,-2.0
INJURIES,-2.0
INJURING,-2.0
INJURIOUS,-2.0
INJURY,-2.0
INORDINATE,-2.0
INORDINATELY,-2.0
INQUIRY,-2.0
INSECURE,-2.0
INSENSITIVE,-2.0
INSOLVENCIES,-2.0
INSOLVENCY,-2.0
INSOLVENT,-2.0
INSTABILITY,-2.0
INSUBORDINATION,-2.0
INSUFFICIENCY,-2.0
INSUFFICIENT,-2.0
INSUFFICIENTLY,-2.0
INSURRECTION,-2.0
INSURRECTIONS,-2.0
INTENTIONAL,-2.0
INTERFERE,-2.0
INTERFERED,-2.0
INTERFERENCE,-2.0
INTERFERENCES,-2.0
INTERFERES,-2.0
INTERFERING,-2.0
INTERMITTENT,-2.0
INTERMITTENTLY,-2.0
INTERRUPT,-2.0
INTERRUPTED,-2.0
INTERRUPTING,-2.0
INTERRUPTION,-2.0
INTERRUPTIONS,-2.0
INTERRUPTS,-2.0
INTIMIDATION,-2.0
INTRUSION,-2.0
INVALID,-2.0
INVALIDATE,-2.0
INVALIDATED,-2.0
INVALIDATES,-2.0
INVALIDATING,-2.0
INVALIDATION,-2.0
INVALIDITY,-2.0
INVESTIGATE,-2.0
INVESTIGATED,-2.0
INVESTIGATES,-2.0
INVESTIGATING,-2.0
INVESTIGATION,-2.0
INVESTIGATIONS,-2.0
INVOLUNTARILY,-2.0
INVOLUNTARY,-2.0
IRRECONCILABLE,-2.0
IRRECONCILABLY,-2.0
IRRECOVERABLE,-2.0
IRRECOVERABLY,-2.0
IRREGULAR,-2.0
IRREGULARITIES,-2.0
IRREGULARITY,-2.0
IRREGULARLY,-2.0
IRREPARABLE,-2.0
IRREPARABLY,-2.0
IRREVERSIBLE,-2.0
JEOPARDIZE,-2.0
JEOPARDIZED,-2.0
JUSTIFIABLE,-2.0
KICKBACK,-2.0
KICKBACKS,-2.0
KNOWINGLY,-2.0
LACK,-2.0
LACKED,-2.0
LACKING,-2.0
LACKLUSTER,-2.0
LACKS,-2.0
LAG,-2.0
LAGGED,-2.0
LAGGING,-2.0
LAGS,-2.0
LAPSE,-2.0
LAPSED,-2.0
LAPSES,-2.0
LAPSING,-2.0
LATE,-2.0
LAUNDERING,-2.0
LAYOFF,-2.0
LAYOFFS,-2.0
LIE,-2.0
LIMITATION,-2.0
LIMITATIONS,-2.0
LINGERING,-2.0
LIQUIDATE,-2.0
LIQUIDATED,-2.0
LIQUIDATES,-2.0
LIQUIDATING,-2.0
LIQUIDATION,-2.0
LIQUIDATIONS,-2.0
LIQUIDATOR,-2.0
LIQUIDATORS,-2.0
LITIGANT,-2.0
LITIGANTS,-2.0
LITIGATE,-2.0
LITIGATED,-2.0
LITIGATES,-2.0
LITIGATING,-2.0
LITIGATION,-2.0
LITIGATIONS,-2.0
LOCKOUT,-2.0
LOCKOUTS,-2.0
LOSE,-2.0
LOSES,-2.0
LOSING,-2.0
LOSS,-2.0
LOSSES,-2.0
LOST,-2.0
LYING,-2.0
MALFEASANCE,-2.0
MALFUNCTION,-2.0
MALFUNCTIONED,-2.0
MALFUNCTIONING,-2.0
MALFUNCTIONS,-2.0
MALICE,-2.0
MALICIOUS,-2.0
MALICIOUSLY,-2.0
MALPRACTICE,-2.0
MANIPULATE,-2.0
MANIPULATED,-2.0
MANIPULATES,-2.0
MANIPULATING,-2.0
MANIPULATION,-2.0
MANIPULATIONS,-2.0
MANIPULATIVE,-2.0
MARKDOWN,-2.0
MARKDOWNS,-2.0
MISAPPLICATION,-2.0
MISAPPLICATIONS,-2.0
MISAPPLIED,-2.0
MISAPPLIES,-2.0
MISAPPLY,-2.0
MISAPPLYING,-2.0
MISAPPROPRIATE,-2.0
MISAPPROPRIATED,-2.0
MISAPPROPRIATES,-2.0
MISAPPROPRIATING,-2.0
MISAPPROPRIATION,-2.0
MISAPPROPRIATIONS,-2.0
MISBRANDED,-2.0
MISCALCULATE,-2.0
MISCALCULATED,-2.0
MISCALCULATES,-2.0
MISCALCULATING,-2.0
MISCALCULATION,-2.0
MISCALCULATIONS,-2.0
MISCHARACTERIZATION,-2.0
MISCHIEF,-2.0
MISCLASSIFICATION,-2.0
MISCLASSIFICATIONS,-2.0
MISCLASSIFIED,-2.0
MISCLASSIFY,-2.0
MISCOMMUNICATION,-2.0
MISCONDUCT,-2.0
MISDATED,-2.0
MISDEMEANOR,-2.0
MISDEMEANORS,-2.0
MISDIRECTED,-2.0
MISHANDLE,-2.0
MISHANDLED,-2.0
MISHANDLES,-2.0
MISHANDLING,-2.0
MISINFORM,-2.0
MISINFORMATION,-2.0
MISINFORMED,-2.0
MISINFORMING,-2.0
MISINFORMS,-2.0
MISINTERPRET,-2.0
MISINTERPRETATION,-2.0
MISINTERPRETATIONS,-2.0
MISINTERPRETED,-2.0
MISINTERPRETING,-2.0
MISINTERPRETS,-2.0
MISJUDGE,-2.0
MISJUDGED,-2.0
MISJUDGES,-2.0
MISJUDGING,-2.0
MISJUDGMENT,-2.0
MISJUDGMENTS,-2.0
MISLABEL,-2.0
MISLABELED,-2.0
MISLABELING,-2.0
MISLABELLED,-2.0
MISLABELS,-2.0
MISLEAD,-2.0
MISLEADING,-2.0
MISLEADINGLY,-2.0
MISLEADS,-2.0
MISLED,-2.0
MISMANAGE,-2.0
MISMANAGED,-2.0
MISMANAGEMENT,-2.0
MISMANAGES,-2.0
MISMANAGING,-2.0
MISMATCH,-2.0
MISMATCHED,-2.0
MISMATCHES,-2.0
MISMATCHING,-2.0
MISPLACED,-2.0
MISPRICE,-2.0
MISPRICING,-2.0
MISPRICINGS,-2.0
MISREPRESENT,-2.0
MISREPRESENTATION,-2.0
MISREPRESENTATIONS,-2.0
MISREPRESENTED,-2.0
MISREPRESENTING,-2.0
MISREPRESENTS,-2.0
MISS,-2.0
MISSED,-2.0
MISSES,-2.0
MISSTATE,-2.0
MISSTATED,-2.0
MISSTATEMENT,-2.0
MISSTATEMENTS,-2.0
MISSTATES,-2.0
MISSTATING,-2.0
MISSTEP,-2.0
MISSTEPS,-2.0
MISTAKE,-2.0
MISTAKEN,-2.0
MISTAKENLY,-2.0
MISTAKES,-2.0
MISTAKING,-2.0
MISTRIAL,-2.0
MISTRIALS,-2.0
MISUNDERSTAND,-2.0
MISUNDERSTANDING,-2.0
MISUNDERSTANDINGS,-2.0
MISUNDERSTOOD,-2.0
MISUSE,-2.0
MISUSED,-2.0
MISUSES,-2.0
MISUSING,-2.0
MONOPOLISTIC,-2.0
MONOPOLISTS,-2.0
MONOPOLIZATION,-2.0
MONOPOLIZE,-2.0
MONOPOLIZED,-2.0
MONOPOLIZES,-2.0
MONOPOLIZING,-2.0
MONOPOLY,-2.0
MORATORIA,-2.0
MORATORIUM,-2.0
MORATORIUMS,-2.0
MOTHBALLED,-2.0
MOTHBALLING,-2.0
NEGATIVE,-2.0
NEGATIVELY,-2.0
NEGATIVES,-2.0
NEGLECT,-2.0
NEGLECTED,-2.0
NEGLECTFUL,-2.0
NEGLECTING,-2.0
NEGLECTS,-2.0
NEGLIGENCE,-2.0
NEGLIGENCES,-2.0
NEGLIGENT,-2.0
NEGLIGENTLY,-2.0
NONATTAINMENT,-2.0
NONCOMPETITIVE,-2.0
NONCOMPLIANCE,-2.0
NONCOMPLIANCES,-2.0
NONCOMPLIANT,-2.0
NONCOMPLYING,-2.0
NONCONFORMING,-2.0
NONCONFORMITIES,-2.0
NONCONFORMITY,-2.0
NONDISCLOSURE,-2.0
NONFUNCTIONAL,-2.0
NONPAYMENT,-2.0
NONPAYMENTS,-2.0
NONPERFORMANCE,-2.0
NONPERFORMANCES,-2.0
NONPERFORMING,-2.0
NONPRODUCING,-2.0
NONPRODUCTIVE,-2.0
NONRECOVERABLE,-2.0
NONRENEWAL,-2.0
NUISANCE,-2.0
NUISANCES,-2.0
NULLIFICATION,-2.0
NULLIFICATIONS,-2.0
NULLIFIED,-2.0
NULLIFIES,-2.0
NULLIFY,-2.0
NULLIFYING,-2.0
OBJECTED,-2.0
OBJECTING,-2.0
OBJECTION,-2.0
OBJECTIONABLE,-2.0
OBJECTIONABLY,-2.0
OBJECTIONS,-2.0
OBSCENE,-2.0
OBSCENITY,-2.0
OBSOLESCENCE,-2.0
OBSOLETE,-2.0
OBSTACLE,-2.0
OBSTACLES,-2.0
OBSTRUCT,-2.0
OBSTRUCTED,-2.0
OBSTRUCTING,-2.0
OBSTRUCTION,-2.0
OBSTRUCTIONS,-2.0
OFFENCE,-2.0
OFFENCES,-2.0
OFFEND,-2.0
OFFENDED,-2.0
OFFENDER,-2.0
OFFENDERS,-2.0
OFFENDING,-2.0
OFFENDS,-2.0
OMISSION,-2.0
OMISSIONS,-2.0
OMIT,-2.0
OMITS,-2.0
OMITTED,-2.0
OMITTING,-2.0
ONEROUS,-2.0
OPPORTUNISTIC,-2.0
OPPORTUNISTICALLY,-2.0
OPPOSE,-2.0
OPPOSED,-2.0
OPPOSES,-2.0
OPPOSING,-2.0
OPPOSITION,-2.0
OPPOSITIONS,-2.0
OUTAGE,-2.0
OUTAGES,-2.0
OUTDATED,-2.0
OUTMODED,-2.0
OVERAGE,-2.0
OVERAGES,-2.0
OVERBUILD,-2.0
OVERBUILDING,-2.0
OVERBUILDS,-2.0
OVERBUILT,-2.0
OVERBURDEN,-2.0
OVERBURDENED,-2.0
OVERBURDENING,-2.0
OVERCAPACITIES,-2.0
OVERCAPACITY,-2.0
OVERCHARGE,-2.0
OVERCHARGED,-2.0
OVERCHARGES,-2.0
OVERCHARGING,-2.0
OVERCOME,-2.0
OVERCOMES,-2.0
OVERCOMING,-2.0
OVERDUE,-2.0
OVERESTIMATE,-2.0
OVERESTIMATED,-2.0
OVERESTIMATES,-2.0
OVERESTIMATING,-2.0
OVERESTIMATION,-2.0
OVERESTIMATIONS,-2.0
OVERLOAD,-2.0
OVERLOADED,-2.0
OVERLOADING,-2.0
OVERLOADS,-2.0
OVERLOOK,-2.0
OVERLOOKED,-2.0
OVERLOOKING,-2.0
OVERLOOKS,-2.0
OVERPAID,-2.0
OVERPAYMENT,-2.0
OVERPAYMENTS,-2.0
OVERPRODUCED,-2.0
OVERPRODUCES,-2.0
OVERPRODUCING,-2.0
OVERPRODUCTION,-2.0
OVERRUN,-2.0
OVERRUNNING,-2.0
OVERRUNS,-2.0
OVERSHADOW,-2.0
OVERSHADOWED,-2.0
OVERSHADOWING,-2.0
OVERSHADOWS,-2.0
OVERSTATE,-2.0
OVERSTATED,-2.0
OVERSTATEMENT,-2.0
OVERSTATEMENTS,-2.0
OVERSTATES,-2.0
OVERSTATING,-2.0
OVERSUPPLIED,-2.0
OVERSUPPLIES,-2.0
OVERSUPPLY,-2.0
OVERSUPPLYING,-2.0
OVERTLY,-2.0
OVERTURN,-2.0
OVERTURNED,-2.0
OVERTURNING,-2.0
OVERTURNS,-2.0
OVERVALUE,-2.0
OVERVALUED,-2.0
OVERVALUING,-2.0
PANIC,-2.0
PANICS,-2.0
PENALIZE,-2.0
PENALIZED,-2.0
PENALIZES,-2.0
PENALIZING,-2.0
PENALTIES,-2.0
PENALTY,-2.0
PERIL,-2.0
PERILS,-2.0
PERJURY,-2.0
PERPETRATE,-2.0
PERPETRATED,-2.0
PERPETRATES,-2.0
PERPETRATING,-2.0
PERPETRATION,-2.0
PERSIST,-2.0
PERSISTED,-2.0
PERSISTENCE,-2.0
PERSISTENT,-2.0
PERSISTENTLY,-2.0
PERSISTING,-2.0
PERSISTS,-2.0
PERVASIVE,-2.0
PERVASIVELY,-2.0
PERVASIVENESS,-2.0
PETTY,-2.0
PICKET,-2.0
PICKETED,-2.0
PICKETING,-2.0
PLAINTIFF,-2.0
PLAINTIFFS,-2.0
PLEA,-2.0
PLEAD,-2.0
PLEADED,-2.0
PLEADING,-2.0
PLEADINGS,-2.0
PLEADS,-2.0
PLEAS,-2.0
PLED,-2.0
POOR,-2.0
POORLY,-2.0
POSES,-2.0
POSING,-2.0
POSTPONE,-2.0
POSTPONED,-2.0
POSTPONEMENT,-2.0
POSTPONEMENTS,-2.0
POSTPONES,-2.0
POSTPONING,-2.0
PRECIPITATED,-2.0
PRECIPITOUS,-2.0
PRECIPITOUSLY,-2.0
PRECLUDE,-2.0
PRECLUDED,-2.0
PRECLUDES,-2.0
PRECLUDING,-2.0
PREDATORY,-2.0
PREJUDICE,-2.0
PREJUDICED,-2.0
PREJUDICES,-2.0
PREJUDICIAL,-2.0
PREJUDICING,-2.0
PREMATURE,-2.0
PREMATURELY,-2.0
PRESSING,-2.0
PRETRIAL,-2.0
PREVENTING,-2.0
PREVENTION,-2.0
PREVENTS,-2.0
PROBLEM,-2.0
PROBLEMATIC,-2.0
PROBLEMATICAL,-2.0
PROBLEMS,-2.0
PROLONG,-2.0
PROLONGATION,-2.0
PROLONGATIONS,-2.0
PROLONGED,-2.0
PROLONGING,-2.0
PROLONGS,-2.0
PRONE,-2.0
PROSECUTE,-2.0
PROSECUTED,-2.0
PROSECUTES,-2.0
PROSECUTING,-2.0
PROSECUTION,-2.0
PROSECUTIONS,-2.0
PROTEST,-2.0
PROTESTED,-2.0
PROTESTER,-2.0
PROTESTERS,-2.0
PROTESTING,-2.0
PROTESTOR,-2.0
PROTESTORS,-2.0
PROTESTS,-2.0
PROTRACTED,-2.0
PROTRACTION,-2.0
PROVOKE,-2.0
PROVOKED,-2.0
PROVOKES,-2.0
PROVOKING,-2.0
PUNISHED,-2.0
PUNISHES,-2.0
PUNISHING,-2.0
PUNISHMENT,-2.0
PUNISHMENTS,-2.0
PUNITIVE,-2.0
PURPORT,-2.0
PURPORTED,-2.0
PURPORTEDLY,-2.0
PURPORTING,-2.0
PURPORTS,-2.0
QUESTION,-2.0
QUESTIONABLE,-2.0
QUESTIONABLY,-2.0
QUESTIONED,-2.0
QUESTIONING,-2.0
QUESTIONS,-2.0
QUIT,-2.0
QUITTING,-2.0
RACKETEER,-2.0
RACKETEERING,-2.0
RATIONALIZATION,-2.0
RATIONALIZATIONS,-2.0
RATIONALIZE,-2.0
RATIONALIZED,-2.0
